Local Time [hour]	InSight Normalized Pressure [%]
4.621667	2.173033
4.621667	2.172583
4.621944	2.173155
4.621944	2.173101
4.622222	2.173019
4.622222	2.171970
4.622500	2.172460
4.622500	2.173210
4.622778	2.172828
4.622778	2.173905
4.623056	2.173632
4.623056	2.172706
4.623333	2.173455
4.623333	2.172896
4.623611	2.171984
4.623611	2.171534
4.623889	2.170376
4.623889	2.170253
4.624167	2.171111
4.624167	2.171002
4.624444	2.170675
4.624444	2.171043
4.624722	2.171098
4.624722	2.170839
4.625000	2.170703
4.625000	2.170566
4.625278	2.170825
4.625278	2.170594
4.625556	2.169844
4.625556	2.169885
4.625833	2.170825
4.625833	2.171956
4.626111	2.172174
4.626111	2.171629
4.626389	2.171411
4.626389	2.171166
4.626389	2.170730
4.626667	2.171943
4.626667	2.172488
4.626944	2.170144
4.626944	2.169545
4.627222	2.170566
4.627222	2.169953
4.627500	2.169681
4.627500	2.170294
4.627778	2.170553
4.627778	2.170566
4.628056	2.169994
4.628056	2.169381
4.628333	2.169381
4.628333	2.169476
4.628611	2.169844
4.628611	2.170703
4.628889	2.171016
4.628889	2.170771
4.629167	2.170621
4.629167	2.169722
4.629444	2.168986
4.629444	2.169381
4.629722	2.169517
4.629722	2.168877
4.630000	2.168877
4.630000	2.169654
4.630278	2.169013
4.630278	2.168209
4.630556	2.168427
4.630556	2.168386
4.630833	2.168100
4.630833	2.167146
4.631111	2.166043
4.631111	2.166451
4.631389	2.167283
4.631389	2.167160
4.631389	2.167378
4.631667	2.167773
4.631667	2.168168
4.631944	2.168632
4.631944	2.168659
4.632222	2.168850
4.632222	2.168618
4.632500	2.168236
4.632500	2.167950
4.632778	2.167296
4.632778	2.166860
4.633056	2.167255
4.633056	2.167310
4.633333	2.166506
4.633333	2.165675
4.633611	2.165825
4.633611	2.166574
4.633889	2.166424
4.633889	2.167051
4.634167	2.167855
4.634167	2.168073
4.634444	2.167201
4.634444	2.167201
4.634722	2.167991
4.634722	2.166261
4.635000	2.167732
4.635000	2.168659
4.635278	2.167160
4.635278	2.167950
4.635556	2.167010
4.635556	2.166901
4.635833	2.167596
4.635833	2.166560
4.636111	2.166411
4.636111	2.166601
4.636389	2.166315
4.636389	2.165648
4.636389	2.165607
4.636667	2.166710
4.636667	2.166315
4.636944	2.165525
4.636944	2.166588
4.637222	2.166642
4.637222	2.166179
4.637500	2.165402
4.637500	2.164081
4.637778	2.164230
4.637778	2.164421
4.638056	2.164748
4.638056	2.164980
4.638333	2.164476
4.638333	2.164544
4.638611	2.164585
4.638611	2.165021
4.638889	2.166152
4.638889	2.165906
4.639167	2.165293
4.639167	2.165212
4.639444	2.164462
4.639444	2.164435
4.639722	2.164380
4.639722	2.164258
4.640000	2.165143
4.640000	2.165103
4.640278	2.164149
4.640278	2.164476
4.640556	2.165430
4.640556	2.165225
4.640833	2.166097
4.640833	2.166642
4.641111	2.165484
4.641111	2.164885
4.641389	2.164053
4.641389	2.163563
4.641389	2.163100
4.641667	2.162650
4.641667	2.163236
4.641944	2.164094
4.641944	2.163944
4.642222	2.162609
4.642222	2.162309
4.642500	2.162691
4.642500	2.163004
4.642778	2.163209
4.642778	2.163863
4.643056	2.164217
4.643056	2.163372
4.643333	2.163440
4.643333	2.163413
4.643611	2.163277
4.643611	2.163154
4.643889	2.163045
4.643889	2.163822
4.644167	2.163181
4.644167	2.162323
4.644444	2.163059
4.644444	2.164285
4.644722	2.164271
4.644722	2.163890
4.645000	2.163822
4.645000	2.163072
4.645278	2.163045
4.645278	2.163318
4.645556	2.164162
4.645556	2.164053
4.645833	2.162868
4.645833	2.163277
4.646111	2.163876
4.646111	2.164244
4.646389	2.164326
4.646389	2.163903
4.646389	2.163890
4.646667	2.164994
4.646667	2.165757
4.646944	2.165252
4.646944	2.164857
4.647222	2.164571
4.647222	2.164898
4.647500	2.164735
4.647500	2.164666
4.647778	2.165184
4.647778	2.164203
4.648056	2.164380
4.648056	2.164966
4.648333	2.164312
4.648333	2.164517
4.648611	2.164217
4.648611	2.164380
4.648889	2.165484
4.648889	2.165266
4.649167	2.164925
4.649167	2.164707
4.649444	2.164966
4.649444	2.166084
4.649722	2.166615
4.649722	2.166574
4.650000	2.166383
4.650000	2.165920
4.650278	2.166315
4.650278	2.166887
4.650556	2.165334
4.650556	2.165212
4.650833	2.166956
4.650833	2.166547
4.651111	2.165716
4.651111	2.165539
4.651389	2.165266
4.651389	2.165334
4.651389	2.165171
4.651667	2.164721
4.651667	2.164571
4.651944	2.164885
4.651944	2.165430
4.652222	2.165443
4.652222	2.165212
4.652500	2.165212
4.652500	2.165307
4.652778	2.165416
4.652778	2.165048
4.653056	2.165062
4.653056	2.165661
4.653333	2.165539
4.653333	2.164530
4.653611	2.164735
4.653611	2.165634
4.653889	2.164339
4.653889	2.163740
4.654167	2.164081
4.654167	2.163399
4.654444	2.164217
4.654444	2.165116
4.654722	2.165293
4.654722	2.165021
4.655000	2.163822
4.655000	2.164626
4.655278	2.164517
4.655278	2.164694
4.655556	2.166724
4.655556	2.165811
4.655833	2.165648
4.655833	2.165934
4.656111	2.165252
4.656111	2.165729
4.656389	2.166370
4.656389	2.166751
4.656389	2.166520
4.656667	2.165879
4.656667	2.165280
4.656944	2.167037
4.656944	2.167896
4.657222	2.166397
4.657222	2.166002
4.657500	2.165184
4.657500	2.165539
4.657778	2.166424
4.657778	2.165920
4.658056	2.165661
4.658056	2.165321
4.658333	2.165198
4.658333	2.165089
4.658611	2.164258
4.658611	2.163522
4.658889	2.163181
4.658889	2.163372
4.659167	2.163958
4.659167	2.164735
4.659444	2.164953
4.659444	2.164176
4.659722	2.164339
4.659722	2.164980
4.660000	2.164285
4.660000	2.163086
4.660278	2.163508
4.660278	2.163944
4.660556	2.163140
4.660556	2.163454
4.660833	2.163427
4.660833	2.162827
4.661111	2.161873
4.661111	2.161533
4.661389	2.162255
4.661389	2.161396
4.661389	2.160756
4.661667	2.160715
4.661667	2.161110
4.661944	2.161860
4.661944	2.161832
4.662222	2.161219
4.662222	2.160701
4.662500	2.161505
4.662500	2.161097
4.662778	2.160429
4.662778	2.161519
4.663056	2.161342
4.663056	2.161233
4.663333	2.162282
4.663333	2.161587
4.663611	2.160088
4.663611	2.159639
4.663889	2.159421
4.663889	2.160579
4.664167	2.160933
4.664167	2.159543
4.664444	2.159693
4.664444	2.160252
4.664722	2.160919
4.664722	2.161219
4.665000	2.160947
4.665000	2.160402
4.665278	2.159979
4.665278	2.159857
4.665556	2.159666
4.665556	2.160879
4.665833	2.161315
4.665833	2.161028
4.666111	2.160265
4.666111	2.159897
4.666389	2.161628
4.666389	2.161546
4.666389	2.160197
4.666667	2.160361
4.666667	2.160974
4.666944	2.161328
4.666944	2.161669
4.667222	2.161587
4.667222	2.161655
4.667500	2.161015
4.667500	2.160402
4.667778	2.161315
4.667778	2.160960
4.668056	2.160797
4.668056	2.161219
4.668333	2.161056
4.668333	2.160729
4.668611	2.159243
4.668611	2.158685
4.668889	2.159570
4.668889	2.159666
4.669167	2.159679
4.669167	2.160279
4.669444	2.160429
4.669444	2.161028
4.669722	2.161383
4.669722	2.160906
4.670000	2.161546
4.670000	2.162091
4.670278	2.161860
4.670278	2.161805
4.670556	2.161955
4.670556	2.161751
4.670833	2.160647
4.670833	2.160006
4.671111	2.160020
4.671111	2.160402
4.671389	2.161505
4.671389	2.162187
4.671389	2.161505
4.671667	2.161533
4.671667	2.161805
4.671944	2.160429
4.671944	2.161246
4.672222	2.162282
4.672222	2.161233
4.672500	2.161383
4.672500	2.160947
4.672778	2.161287
4.672778	2.161819
4.673056	2.161342
4.673056	2.163045
4.673333	2.162922
4.673333	2.161628
4.673611	2.161451
4.673611	2.161124
4.673889	2.162405
4.673889	2.162105
4.674167	2.161192
4.674167	2.161928
4.674444	2.162336
4.674444	2.162227
4.674722	2.161710
4.674722	2.162691
4.675000	2.163195
4.675000	2.162309
4.675278	2.163318
4.675278	2.164312
4.675556	2.163794
4.675556	2.163563
4.675833	2.164012
4.675833	2.164094
4.676111	2.163495
4.676111	2.163617
4.676389	2.163958
4.676389	2.164626
4.676389	2.165648
4.676667	2.165198
4.676667	2.165607
4.676944	2.166451
4.676944	2.165620
4.677222	2.165811
4.677222	2.166520
4.677500	2.165852
4.677500	2.166179
4.677778	2.166887
4.677778	2.166792
4.678056	2.167201
4.678056	2.167405
4.678333	2.167596
4.678333	2.166887
4.678611	2.166492
4.678611	2.167582
4.678889	2.167746
4.678889	2.167351
4.679167	2.166547
4.679167	2.166233
4.679444	2.167746
4.679444	2.168550
4.679722	2.167719
4.679722	2.167787
4.680000	2.167841
4.680000	2.167841
4.680278	2.168182
4.680278	2.167637
4.680556	2.167255
4.680556	2.166629
4.680833	2.167446
4.680833	2.168604
4.681111	2.167160
4.681111	2.165988
4.681389	2.166479
4.681389	2.167678
4.681389	2.168127
4.681667	2.168741
4.681667	2.168877
4.681944	2.167814
4.681944	2.168945
4.682222	2.169476
4.682222	2.168931
4.682500	2.168795
4.682500	2.168073
4.682778	2.168427
4.682778	2.168127
4.683056	2.168468
4.683056	2.169204
4.683333	2.168604
4.683333	2.168591
4.683611	2.169095
4.683611	2.170294
4.683889	2.170035
4.683889	2.169449
4.684167	2.169694
4.684167	2.169272
4.684444	2.170212
4.684444	2.170744
4.684722	2.169926
4.684722	2.169313
4.685000	2.169068
4.685000	2.169408
4.685278	2.168863
4.685278	2.168632
4.685556	2.168809
4.685556	2.168741
4.685833	2.169449
4.685833	2.169463
4.686111	2.168986
4.686111	2.169040
4.686389	2.169217
4.686389	2.169708
4.686389	2.169872
4.686667	2.169599
4.686667	2.169177
4.686944	2.168509
4.686944	2.169545
4.687222	2.170457
4.687222	2.169626
4.687500	2.170158
4.687500	2.170934
4.687778	2.170294
4.687778	2.170348
4.688056	2.171493
4.688056	2.171479
4.688333	2.171043
4.688333	2.171616
4.688611	2.171084
4.688611	2.170362
4.688889	2.170471
4.688889	2.171030
4.689167	2.171861
4.689167	2.171275
4.689444	2.171547
4.689444	2.172692
4.689722	2.172283
4.689722	2.172583
4.690000	2.172024
4.690000	2.170607
4.690278	2.171139
4.690278	2.171997
4.690556	2.171370
4.690556	2.170062
4.690833	2.169912
4.690833	2.169844
4.691111	2.170008
4.691111	2.169831
4.691389	2.168809
4.691389	2.168931
4.691389	2.168850
4.691667	2.169449
4.691667	2.170635
4.691944	2.170253
4.691944	2.169408
4.692222	2.168468
4.692222	2.167760
4.692500	2.168618
4.692500	2.169340
4.692778	2.169081
4.692778	2.169844
4.693056	2.169749
4.693056	2.168972
4.693333	2.169327
4.693333	2.168972
4.693611	2.168672
4.693611	2.169640
4.693889	2.170553
4.693889	2.170267
4.694167	2.169640
4.694167	2.169667
4.694444	2.168918
4.694444	2.168577
4.694722	2.169054
4.694722	2.167623
4.695000	2.167978
4.695000	2.170049
4.695278	2.169286
4.695278	2.169354
4.695556	2.170444
4.695556	2.170144
4.695833	2.169994
4.695833	2.169817
4.696111	2.169654
4.696111	2.170130
4.696389	2.170267
4.696389	2.169231
4.696389	2.169381
4.696667	2.170880
4.696667	2.171357
4.696944	2.172242
4.696944	2.173659
4.697222	2.173455
4.697222	2.172678
4.697500	2.173101
4.697500	2.173537
4.697778	2.173114
4.697778	2.173210
4.698056	2.174518
4.698056	2.175485
4.698333	2.174000
4.698333	2.173196
4.698611	2.174314
4.698611	2.174804
4.698889	2.175063
4.698889	2.175077
4.699167	2.174845
4.699167	2.174899
4.699444	2.176385
4.699444	2.177052
4.699722	2.175744
4.699722	2.175444
4.700000	2.175867
4.700000	2.176548
4.700278	2.176957
4.700278	2.177802
4.700556	2.178524
4.700556	2.178715
4.700833	2.179083
4.700833	2.178674
4.701111	2.178033
4.701111	2.176575
4.701389	2.176126
4.701389	2.176139
4.701389	2.175145
4.701667	2.175812
4.701667	2.176943
4.701944	2.177393
4.701944	2.177924
4.702222	2.177706
4.702222	2.177120
4.702500	2.178224
4.702500	2.178156
4.702778	2.178674
4.702778	2.180118
4.703056	2.178715
4.703056	2.179859
4.703333	2.179600
4.703333	2.178497
4.703611	2.179777
4.703611	2.177979
4.703889	2.178824
4.703889	2.179818
4.704167	2.178892
4.704167	2.179260
4.704444	2.178619
4.704444	2.180091
4.704722	2.181099
4.704722	2.181086
4.705000	2.182530
4.705000	2.182107
4.705278	2.180213
4.705278	2.178919
4.705556	2.179464
4.705556	2.180622
4.705833	2.180445
4.705833	2.180009
4.706111	2.179437
4.706111	2.179818
4.706389	2.181372
4.706389	2.181140
4.706389	2.180500
4.706667	2.180827
4.706667	2.181276
4.706944	2.181821
4.706944	2.182039
4.707222	2.181699
4.707222	2.180227
4.707500	2.180173
4.707500	2.180500
4.707778	2.179410
4.707778	2.180636
4.708056	2.181930
4.708056	2.180881
4.708333	2.180881
4.708333	2.181590
4.708611	2.181821
4.708611	2.182516
4.708889	2.182448
4.708889	2.181876
4.709167	2.181740
4.709167	2.182216
4.709444	2.182952
4.709444	2.182979
4.709722	2.182394
4.709722	2.182394
4.710000	2.183974
4.710000	2.182898
4.710278	2.180500
4.710278	2.180404
4.710556	2.179900
4.710556	2.181086
4.710833	2.182339
4.710833	2.181276
4.711111	2.181794
4.711111	2.182162
4.711389	2.181631
4.711389	2.182189
4.711389	2.182176
4.711667	2.181849
4.711667	2.181617
4.711944	2.180949
4.711944	2.180322
4.712222	2.179655
4.712222	2.181017
4.712500	2.181208
4.712500	2.180227
4.712778	2.182325
4.712778	2.182475
4.713056	2.181603
4.713056	2.181794
4.713333	2.181644
4.713333	2.181562
4.713611	2.181344
4.713611	2.181508
4.713889	2.180486
4.713889	2.180363
4.714167	2.180649
4.714167	2.180472
4.714444	2.182407
4.714444	2.181971
4.714722	2.180295
4.714722	2.180936
4.715000	2.180799
4.715000	2.180581
4.715278	2.180377
4.715278	2.179777
4.715556	2.180145
4.715556	2.179846
4.715833	2.179886
4.715833	2.179791
4.716111	2.178360
4.716111	2.177747
4.716389	2.176262
4.716389	2.176248
4.716389	2.176480
4.716667	2.173932
4.716667	2.173864
4.716944	2.173946
4.716944	2.172883
4.717222	2.172924
4.717222	2.173401
4.717500	2.174068
4.717500	2.173428
4.717778	2.173591
4.717778	2.173823
4.718056	2.173441
4.718056	2.173850
4.718333	2.172992
4.718333	2.172937
4.718611	2.173864
4.718611	2.173060
4.718889	2.172665
4.718889	2.172760
4.719167	2.172842
4.719167	2.174041
4.719444	2.174463
4.719444	2.173687
4.719722	2.172733
4.719722	2.172529
4.720000	2.172583
4.720000	2.171956
4.720278	2.172065
4.720278	2.171956
4.720556	2.172106
4.720556	2.172665
4.720833	2.171752
4.720833	2.170703
4.721111	2.170321
4.721111	2.170839
4.721389	2.171384
4.721389	2.170962
4.721389	2.170185
4.721667	2.170457
4.721667	2.170444
4.721944	2.169463
4.721944	2.169613
4.722222	2.169735
4.722222	2.170144
4.722500	2.169286
4.722500	2.167596
4.722778	2.167732
4.722778	2.167637
4.723056	2.168550
4.723056	2.169204
4.723333	2.168741
4.723333	2.168454
4.723611	2.167501
4.723611	2.166847
4.723889	2.166451
4.723889	2.166397
4.724167	2.166247
4.724167	2.165511
4.724444	2.165375
4.724444	2.166029
4.724722	2.166015
4.724722	2.165620
4.725000	2.166111
4.725000	2.166601
4.725278	2.166833
4.725278	2.166247
4.725556	2.165552
4.725556	2.165620
4.725833	2.165157
4.725833	2.165103
4.726111	2.164857
4.726111	2.164721
4.726389	2.164816
4.726389	2.163931
4.726389	2.165062
4.726667	2.166329
4.726667	2.165757
4.726944	2.165784
4.726944	2.166342
4.727222	2.166179
4.727222	2.165511
4.727500	2.166588
4.727500	2.167160
4.727778	2.166152
4.727778	2.165470
4.728056	2.164857
4.728056	2.164912
4.728333	2.164258
4.728333	2.163781
4.728611	2.164666
4.728611	2.165539
4.728889	2.165934
4.728889	2.165784
4.729167	2.166056
4.729167	2.165866
4.729444	2.165920
4.729444	2.166315
4.729722	2.165879
4.729722	2.165988
4.730000	2.165716
4.730000	2.165157
4.730278	2.165198
4.730278	2.164912
4.730556	2.165334
4.730556	2.165212
4.730833	2.164040
4.730833	2.165770
4.731111	2.166942
4.731111	2.166056
4.731389	2.166697
4.731389	2.166342
4.731389	2.166397
4.731667	2.166193
4.731667	2.165457
4.731944	2.167010
4.731944	2.166138
4.732222	2.164776
4.732222	2.165688
4.732500	2.165607
4.732500	2.165893
4.732778	2.165975
4.732778	2.165566
4.733056	2.166547
4.733056	2.166574
4.733333	2.166724
4.733333	2.167814
4.733611	2.166315
4.733611	2.165852
4.733889	2.167010
4.733889	2.166669
4.734167	2.167119
4.734167	2.167310
4.734444	2.166956
4.734444	2.166411
4.734722	2.166302
4.734722	2.166819
4.735000	2.166479
4.735000	2.167010
4.735278	2.166915
4.735278	2.167133
4.735556	2.167596
4.735556	2.165893
4.735833	2.166710
4.735833	2.168359
4.736111	2.167460
4.736111	2.167637
4.736389	2.168754
4.736389	2.168155
4.736389	2.167187
4.736667	2.166860
4.736667	2.167364
4.736944	2.167446
4.736944	2.166642
4.737222	2.166697
4.737222	2.165852
4.737500	2.165797
4.737500	2.166547
4.737778	2.166370
4.737778	2.166997
4.738056	2.168182
4.738056	2.168482
4.738333	2.166847
4.738333	2.167405
4.738611	2.169136
4.738611	2.168182
4.738889	2.167610
4.738889	2.168236
4.739167	2.168781
4.739167	2.167896
4.739444	2.167691
4.739444	2.168059
4.739722	2.167024
4.739722	2.167610
4.740000	2.167950
4.740000	2.167283
4.740278	2.168563
4.740278	2.168114
4.740556	2.167528
4.740556	2.169068
4.740833	2.168577
4.740833	2.168318
4.741111	2.168277
4.741111	2.167473
4.741389	2.167092
4.741389	2.166533
4.741389	2.167582
4.741667	2.167950
4.741667	2.167909
4.741944	2.168836
4.741944	2.168536
4.742222	2.168809
4.742222	2.169517
4.742500	2.170335
4.742500	2.170635
4.742778	2.170512
4.742778	2.171616
4.743056	2.170812
4.743056	2.170144
4.743333	2.171343
4.743333	2.171180
4.743611	2.171166
4.743611	2.171697
4.743889	2.171752
4.743889	2.171466
4.744167	2.170989
4.744167	2.171002
4.744444	2.171643
4.744444	2.171561
4.744722	2.170948
4.744722	2.170607
4.745000	2.170280
4.745000	2.170962
4.745278	2.171316
4.745278	2.171220
4.745556	2.172229
4.745556	2.171684
4.745833	2.170362
4.745833	2.170839
4.746111	2.171411
4.746111	2.172229
4.746389	2.172597
4.746389	2.172161
4.746389	2.172202
4.746667	2.171943
4.746667	2.171888
4.746944	2.171275
4.746944	2.171057
4.747222	2.171466
4.747222	2.170594
4.747500	2.170839
4.747500	2.172447
4.747778	2.173155
4.747778	2.173019
4.748056	2.172706
4.748056	2.172365
4.748333	2.173074
4.748333	2.172161
4.748611	2.170103
4.748611	2.170199
4.748889	2.169081
4.748889	2.169585
4.749167	2.170607
4.749167	2.169803
4.749444	2.170757
4.749444	2.170212
4.749722	2.170784
4.749722	2.172420
4.750000	2.171779
4.750000	2.171970
4.750278	2.171943
4.750278	2.172529
4.750556	2.172937
4.750556	2.172283
4.750833	2.172283
4.750833	2.170757
4.751111	2.170635
4.751111	2.171057
4.751389	2.170021
4.751389	2.170703
4.751389	2.170539
4.751667	2.170185
4.751667	2.170403
4.751944	2.171111
4.751944	2.172242
4.752222	2.171193
4.752222	2.170553
4.752500	2.170989
4.752500	2.171016
4.752778	2.170825
4.752778	2.170158
4.753056	2.169763
4.753056	2.169558
4.753333	2.169163
4.753333	2.169436
4.753611	2.169912
4.753611	2.169177
4.753889	2.168959
4.753889	2.170348
4.754167	2.170008
4.754167	2.168645
4.754444	2.169286
4.754444	2.169872
4.754722	2.169245
4.754722	2.168890
4.755000	2.168904
4.755000	2.168836
4.755278	2.169763
4.755278	2.170498
4.755556	2.170253
4.755556	2.170226
4.755833	2.169681
4.755833	2.169613
4.756111	2.169354
4.756111	2.168632
4.756389	2.169068
4.756389	2.169613
4.756389	2.170144
4.756667	2.170430
4.756667	2.169790
4.756944	2.169790
4.756944	2.170185
4.757222	2.169449
4.757222	2.168754
4.757500	2.167392
4.757500	2.167119
4.757778	2.169408
4.757778	2.169776
4.758056	2.169981
4.758056	2.170280
4.758333	2.169013
4.758333	2.168196
4.758611	2.167392
4.758611	2.168127
4.758889	2.168427
4.758889	2.167187
4.759167	2.166942
4.759167	2.168018
4.759444	2.168850
4.759444	2.168073
4.759722	2.167896
4.759722	2.167719
4.760000	2.168127
4.760000	2.168196
4.760278	2.167487
4.760278	2.168400
4.760556	2.168046
4.760556	2.167065
4.760833	2.167024
4.760833	2.166860
4.761111	2.166383
4.761111	2.166288
4.761389	2.166002
4.761389	2.165021
4.761389	2.165675
4.761667	2.166819
4.761667	2.167201
4.761944	2.166860
4.761944	2.166084
4.762222	2.166588
4.762222	2.166901
4.762500	2.167051
4.762500	2.167828
4.762778	2.167460
4.762778	2.167528
4.763056	2.167814
4.763056	2.166710
4.763333	2.166274
4.763333	2.166220
4.763611	2.165852
4.763611	2.165430
4.763889	2.165375
4.763889	2.165852
4.764167	2.165988
4.764167	2.166015
4.764444	2.165607
4.764444	2.165470
4.764722	2.165934
4.764722	2.166165
4.765000	2.165620
4.765000	2.164380
4.765278	2.164544
4.765278	2.165171
4.765556	2.164789
4.765556	2.165143
4.765833	2.165321
4.765833	2.163835
4.766111	2.163127
4.766111	2.163685
4.766389	2.164694
4.766389	2.165539
4.766389	2.165402
4.766667	2.165321
4.766667	2.164748
4.766944	2.164476
4.766944	2.164571
4.767222	2.164489
4.767222	2.165089
4.767500	2.165443
4.767500	2.165784
4.767778	2.165675
4.767778	2.164939
4.768056	2.165402
4.768056	2.165893
4.768333	2.165212
4.768333	2.165770
4.768611	2.165947
4.768611	2.165075
4.768889	2.165184
4.768889	2.165225
4.769167	2.165252
4.769167	2.165075
4.769444	2.165334
4.769444	2.165089
4.769722	2.164244
4.769722	2.165307
4.770000	2.166043
4.770000	2.166138
4.770278	2.166520
4.770278	2.165961
4.770556	2.165334
4.770556	2.165239
